GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (GPS)(km/h),Acceleration Sensor(Total)(g),Engine Coolant Temperature(°C),Intake Manifold Pressure(kPa),Engine RPM(rpm),Miles Per Gallon(Instant)(mpg)
Wed May 19 18:25:00 EDT 2021,19-May-2021 18:24:59.594,-79.38240417,43.78281673,0.0,3.7900925,139.41552734375,0.0,-3.12712,8.492427,5.151747,0.08051735,0.0,0.0010290145874023438,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:00 EDT 2021,19-May-2021 18:24:59.690,-79.38240417,43.78281673,0.0,3.7900925,139.41552734375,0.0,-2.691028,9.0951185,3.316153,0.04324764,0.0,0.04324764013290405,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:00 EDT 2021,19-May-2021 18:24:59.788,-79.38240417,43.78281673,0.0,3.7900925,139.41552734375,0.0,-2.312663,7.862217,3.3999019,-0.07656038,0.0,-0.076560378074646,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:00 EDT 2021,19-May-2021 18:24:59.889,-79.38240417,43.78281673,0.0,3.7900925,139.41552734375,0.0,-0.9828519,8.127222,3.9245281,-0.055564046,0.0,-0.055564045906066895,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:00 EDT 2021,19-May-2021 18:24:59.989,-79.38240417,43.78281673,0.0,3.7900925,139.41552734375,0.0,-0.73519474,9.31496,4.0357943,0.05653745,0.0,0.0565374493598938,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.089,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-1.4757733,9.1681,5.968597,0.14426452,0.0,0.14426451921463013,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.189,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-1.1207383,7.304091,6.3625154,0.013013899,0.0,0.013013899326324463,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.289,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-0.8781659,6.3508506,4.6154556,-0.17571926,0.0,-0.1757192611694336,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.388,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-1.1895319,6.2679987,4.9776692,-0.1561305,0.0,-0.15613049268722534,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.489,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-1.5963118,6.7411795,5.2277193,-0.09631568,0.0,-0.09631568193435669,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.589,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-2.6638098,8.936594,7.050751,0.21070904,0.0,0.21070903539657593,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.688,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-3.0625138,9.167203,8.003095,0.29815906,0.0,0.29815906286239624,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.789,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-1.8167506,5.708976,6.556035,-0.07568544,0.0,-0.07568544149398804,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.889,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-1.1895319,6.0810595,4.35075,-0.20921463,0.0,-0.20921462774276733,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:01 EDT 2021,19-May-2021 18:25:00.989,-79.38240417,43.78281673,0.0,3.7900925,139.419921875,0.0,-1.0124631,7.42792,5.1352963,-0.054718435,0.0,-0.05471843481063843,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.089,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-0.6236294,9.862318,5.2809596,0.1611597,0.0,0.1611596941947937,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.189,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-2.091327,7.728518,8.3784685,0.20033425,0.0,0.20033425092697144,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.289,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-1.5041882,6.4773707,6.792326,-0.012039423,0.0,-0.012039422988891602,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.390,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-1.3486546,5.5633125,5.946164,-0.13962811,0.0,-0.1396281123161316,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.488,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-0.89102733,5.855536,5.790332,-0.13665086,0.0,-0.13665086030960083,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.589,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-1.5089738,7.190731,6.66102,0.029937565,0.0,0.029937565326690674,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.688,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-4.1024942,6.5982084,10.012467,0.31089073,0.0,0.31089073419570923,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.794,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-3.551846,7.25444,8.310273,0.20033771,0.0,0.2003377079963684,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.890,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-3.036791,5.078168,6.9825554,-0.048036218,0.0,-0.04803621768951416,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:02 EDT 2021,19-May-2021 18:25:01.989,-79.38240416,43.78281669,0.0,3.7900925,139.4146728515625,0.0,-1.96361,6.836294,4.447659,-0.12587029,0.0,-0.12587028741836548,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.092,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-1.0247263,7.240681,5.3922257,-0.054812193,3.563999891281128,-0.05481219291687012,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.190,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-1.5116657,7.9055867,7.1186476,0.11432773,3.563999891281128,0.11432772874832153,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.289,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-1.4778671,7.2643104,7.8287177,0.11804277,3.563999891281128,0.11804276704788208,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.391,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-1.3082758,5.5076795,7.4449687,-0.02761203,3.563999891281128,-0.027612030506134033,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.493,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-0.7797611,5.5298133,6.230611,-0.12809068,3.563999891281128,-0.12809067964553833,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.593,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-1.7087744,5.5426745,6.96431,-0.057119846,3.563999891281128,-0.12431877851486206,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.690,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-2.141277,6.349953,7.133004,0.016662478,3.563999891281128,0.01666247844696045,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.794,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-1.9755741,6.1121664,8.69462,0.120945156,3.563999891281128,0.12094515562057495,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.892,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-4.5394835,7.0609207,8.651549,0.24780494,3.563999891281128,0.2478049397468567,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:03 EDT 2021,19-May-2021 18:25:02.991,-79.38238608,43.78281578,0.99,3.7900925,139.02825927734375,104.3,-3.4606197,4.880162,7.49103,-0.0037487745,3.563999891281128,-0.003748774528503418,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.089,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-1.8574286,5.9096737,4.932804,-0.17378646,4.860000133514404,-0.173786461353302,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.191,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-1.2939188,6.806085,6.087042,-0.040917814,4.860000133514404,-0.040917813777923584,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.291,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-1.4015958,6.4013987,8.922537,0.14748234,4.860000133514404,0.14748233556747437,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.394,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-1.2873386,6.9466634,7.978568,0.105336964,4.860000133514404,0.10533696413040161,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.492,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-2.5707889,5.1403813,8.906385,0.09951168,4.860000133514404,0.09951168298721313,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.591,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-2.0515463,4.959125,6.6589265,-0.10919863,4.860000133514404,-0.10919862985610962,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.693,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-1.4976078,4.3645086,7.3953176,-0.09243804,4.860000133514404,-0.09243804216384888,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.790,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-2.3312075,5.5519466,7.2152576,-0.023018718,4.860000133514404,-0.023018717765808105,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.892,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-2.3548367,6.8967133,7.5269227,0.086976945,4.860000133514404,0.08697694540023804,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:04 EDT 2021,19-May-2021 18:25:03.992,-79.38237137,43.78281156,1.35,3.7900925,139.09381103515625,116.5,-2.4011974,6.1639113,9.180064,0.17243236,4.860000133514404,0.17243236303329468,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.098,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-2.650051,5.3907304,8.4682,0.077343285,2.735999822616577,0.07734328508377075,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.190,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-2.0581267,5.5675,7.166205,-0.032453954,2.735999822616577,-0.032453954219818115,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.290,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-1.5466608,6.349953,5.8079786,-0.08972794,2.735999822616577,-0.08972793817520142,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.391,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-1.634896,6.6367927,6.460322,-0.022275567,2.735999822616577,-0.022275567054748535,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.494,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-1.8493528,6.3128643,8.375478,0.10461968,2.735999822616577,0.10461968183517456,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.591,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-1.7126628,4.845765,9.465109,0.11690682,2.735999822616577,0.11690682172775269,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.690,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-1.1428719,4.3890347,7.6977105,-0.070250034,2.735999822616577,-0.07025003433227539,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.793,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-1.1913266,4.7638106,6.2727847,-0.16894704,2.735999822616577,-0.1689470410346985,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.892,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-2.1302104,5.9207406,4.3121657,-0.20341706,2.735999822616577,-0.24587982892990112,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:05 EDT 2021,19-May-2021 18:25:04.992,-79.38236288,43.78280994,0.76,3.7900925,139.623046875,104.3,-6.4238315,3.7920256,6.975078,0.060037673,2.735999822616577,0.06003767251968384,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.091,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-9.619745,3.0637102,7.7976108,0.3193578,3.239999771118164,0.31935781240463257,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.191,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-7.2915287,2.414059,8.413164,0.1802538,3.239999771118164,0.180253803730011,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.291,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-7.8113694,3.7214375,5.3799624,0.057608306,3.239999771118164,0.05760830640792847,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.391,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-8.63121,3.8877387,3.1977084,0.037540138,3.239999771118164,0.03754013776779175,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.494,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-6.2234325,5.556134,3.6849468,-0.051301956,3.239999771118164,-0.05130195617675781,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.592,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-0.89491564,8.021938,7.995318,0.17712706,3.239999771118164,0.17712706327438354,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.695,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-8.4146595,2.2549362,14.065011,0.7054787,3.239999771118164,0.7054787278175354,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.791,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-6.55424,5.0222354,8.432307,0.22204727,3.239999771118164,0.22204726934432983,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.893,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-2.9338996,3.2673993,3.7157545,-0.3946153,3.239999771118164,-0.3946152925491333,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:06 EDT 2021,19-May-2021 18:25:05.992,-79.38235084,43.78281328,0.9,3.7900925,140.3321533203125,104.3,-2.8408787,3.5838501,4.130311,-0.35283405,3.239999771118164,-0.3528340458869934,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.090,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-3.429513,5.755038,5.6240306,-0.08934879,4.715999603271484,-0.08934879302978516,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.193,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-6.0215383,5.3685966,9.302996,0.27421612,4.715999603271484,0.2742161154747009,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.293,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-6.7995048,3.5847473,11.841481,0.45809466,4.715999603271484,0.45809465646743774,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.394,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-2.3455644,3.379862,8.212168,-0.04470712,4.715999603271484,-0.04470711946487427,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.491,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-0.5141578,4.078267,6.151947,-0.22678435,4.715999603271484,-0.226784348487854,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.591,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,0.6442675,6.7561345,4.828417,-0.13195741,4.715999603271484,-0.13195741176605225,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.691,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-0.27816564,8.160124,5.595616,0.027998745,4.715999603271484,0.027998745441436768,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.793,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-0.69152576,4.7602215,11.02493,0.24515599,4.715999603271484,0.24515599012374878,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.892,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-1.7751753,4.5631127,8.2965145,0.0010138154,4.715999603271484,0.0010138154029846191,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:07 EDT 2021,19-May-2021 18:25:06.990,-79.382331,43.78281479,1.31,3.7900925,140.1246337890625,89.8,-1.6782659,5.183153,6.1265235,-0.14526784,4.715999603271484,-0.14526784420013428,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.094,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-2.1340988,5.638088,5.6300125,-0.14016384,5.003999710083008,-0.1401638388633728,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.191,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-0.9101699,6.2847486,5.933004,-0.09510529,5.003999710083008,-0.09510529041290283,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.291,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-4.1380877,4.339683,11.049756,0.3005435,5.003999710083008,0.30054348707199097,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.389,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-5.9898334,4.199105,12.432508,0.48942846,5.003999710083008,0.48942846059799194,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.493,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-1.6262221,4.656732,6.6613193,-0.13607419,5.003999710083008,-0.13607418537139893,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.591,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-1.3573287,4.619344,5.7729836,-0.21472257,5.003999710083008,-0.21472257375717163,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.692,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,0.52342993,5.156234,8.26451,0.013408184,5.003999710083008,0.013408184051513672,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.793,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-1.3363914,5.072485,11.387144,0.29700893,5.003999710083008,0.2970089316368103,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.894,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-3.2216365,1.7901305,10.644173,0.1672352,5.003999710083008,0.16723519563674927,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:08 EDT 2021,19-May-2021 18:25:07.993,-79.3823106,43.78281256,1.39,3.7900925,140.1993408203125,99.3,-3.2108688,2.6548367,7.716853,-0.087044775,5.003999710083008,-0.08704477548599243,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.089,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-2.4849463,3.0936205,5.5040903,-0.28932709,4.535999774932861,-0.28932708501815796,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.190,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-1.7467605,4.2795634,5.286044,-0.26520264,4.535999774932861,-0.2652026414871216,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.293,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-4.1784663,2.5238297,9.141779,0.07541841,4.535999774932861,0.07541841268539429,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.393,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-5.468198,1.1802598,12.0481615,0.3730814,4.535999774932861,0.37308138608932495,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.490,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-4.3815575,3.309872,8.710473,0.0686304,4.535999774932861,0.0686303973197937,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.590,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-1.9860427,2.475375,7.6926255,-0.13272703,4.535999774932861,-0.1327270269393921,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.693,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-1.3794622,3.0005996,7.0654073,-0.18598127,4.535999774932861,-0.18598127365112305,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.790,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-0.39870408,2.841477,8.186444,-0.09672654,4.535999774932861,-0.09672653675079346,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.890,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-3.1040893,3.094817,13.129119,0.4299578,4.535999774932861,0.4299578070640564,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:09 EDT 2021,19-May-2021 18:25:08.992,-79.38229155,43.78280969,1.26,3.7900925,140.3826904296875,98.4,-4.642375,1.3232309,13.660325,0.49587756,4.535999774932861,0.49587756395339966,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.090,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-2.8199415,2.8543384,7.3749785,-0.12515801,4.392000198364258,-0.12515801191329956,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.190,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-4.0701914,2.6913273,7.3438716,-0.08220792,4.392000198364258,-0.08220791816711426,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.295,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-1.8337995,3.2359936,8.191529,-0.06393349,4.392000198364258,-0.06393349170684814,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.391,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-1.5140585,4.3007994,7.0280194,-0.12702572,4.392000198364258,-0.12702572345733643,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.491,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-0.9496515,5.037191,8.133204,-0.0010053515,4.392000198364258,-0.020062029361724854,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.592,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-1.3193426,5.901897,7.2825556,-0.016047418,4.392000198364258,-0.016047418117523193,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.694,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-2.0907288,5.6497536,6.721738,-0.060896218,4.392000198364258,-0.060896217823028564,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.790,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-1.556232,6.276075,5.682954,-0.10347319,4.392000198364258,-0.10347318649291992,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.892,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-1.3734802,6.960721,5.8510494,-0.04355353,4.392000198364258,-0.04355353116989136,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:10 EDT 2021,19-May-2021 18:25:09.990,-79.38227431,43.78280833,1.22,3.7900925,139.92230224609375,97.8,-1.2233306,6.2033925,8.582457,0.10565382,4.392000198364258,0.10565382242202759,82.0,31.0,712.25,30.19607925415039
Wed May 19 18:25:11 EDT 2021,19-May-2021 18:25:10.091,-79.38226052,43.78280729,1.07,3.7900925,140.785400390625,105.5,-1.387239,4.030411,10.649556,0.18830746,3.8519999980926514,0.18830746412277222,82.0,31.0,712.25,30.19607925415039
